MLSNumber,Address,Status,SoldPrice,OriginalPrice,CurrentPrice,Last List Price,DOM,PMP,ListDate,StatusDate,Agreement of Sale/Signed Lease Date,SettledDate,Concessions YN,Concessions Remarks,SellerConcessionsAmount,FinalFinancing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525482,56 Atlantic Ave,Closed,"$306,000 ","$279,700 ","$289,700 ","$279,700 ",5,5,4/30/21,6/7/21,5/3/21,6/7/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010770,414 Milmar Rd,Closed,"$309,000 ","$310,000 ","$310,000 ",,12,12,12/3/21,2/28/22,1/8/22,2/28/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528626,23 Reamer Ave,Closed,"$310,000 ","$295,000 ","$310,000 ","$295,000 ",5,5,6/17/21,8/30/21,6/21/21,8/30/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525336,102 Meghans Ct,Closed,"$310,000 ","$325,000 ","$300,000 ","$325,000 ",5,5,5/18/21,7/16/21,5/22/21,7/16/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010048,225 Westmoreland Ave,Closed,"$310,500 ","$309,900 ","$309,900 ",,5,5,11/6/21,12/8/21,11/8/21,12/8/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009822,1019 Kiamensi Rd,Closed,"$313,000 ","$278,000 ","$278,000 ",,6,6,11/3/21,12/8/21,11/6/21,12/7/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2016352,304 Mary Ann Dr,Closed,"$315,000 ","$299,900 ","$299,900 ",,3,3,2/2/22,2/28/22,2/4/22,2/28/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007824,113 Middleboro Rd,Closed,"$315,000 ","$320,000 ","$320,000 ",,7,7,9/30/21,11/22/21,10/6/21,11/19/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002548,203 Becker Ave,Closed,"$315,000 ","$319,900 ","$319,890 ","$319,900 ",15,15,7/16/21,9/15/21,7/30/21,9/10/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2015086,110 Stanton Rd,Closed,"$320,000 ","$319,000 ","$319,000 ",,1,9,1/18/22,1/29/22,1/18/22,1/28/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011440,304 Valley Rd,Closed,"$320,000 ","$315,000 ","$320,000 ","$315,000 ",4,4,12/4/21,1/20/22,12/6/21,1/19/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018726,506 Glover Rd,Closed,"$323,000 ","$299,000 ","$299,000 ",,6,6,3/3/22,4/1/22,3/7/22,4/1/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC527392,241 W Champlain Ave,Closed,"$324,000 ","$300,000 ","$310,000 ","$300,000 ",8,8,6/2/21,7/12/21,6/9/21,7/9/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021056,229 Fenwick Ave,Closed,"$325,000 ","$295,000 ","$295,000 ",,4,4,4/7/22,5/9/22,4/11/22,5/9/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2019200,704 Fallon Ave,Closed,"$325,000 ","$309,900 ","$309,900 ",,8,8,3/10/22,4/20/22,3/17/22,4/19/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011674,407 Birmingham Ave,Closed,"$325,000 ","$314,900 ","$325,000 ","$314,900 ",5,5,12/3/21,2/24/22,12/7/21,2/24/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC523922,4615 Laura Dr,Closed,"$325,000 ","$325,000 ","$325,000 ",,8,8,6/1/21,7/29/21,6/8/21,7/16/21,Yes,,"$5,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018292,4607 Ethel Cir,Closed,"$330,000 ","$315,000 ","$315,000 ",,7,7,2/24/22,4/1/22,3/1/22,3/31/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002518,315 1st Ave,Closed,"$330,000 ","$334,900 ","$334,900 ",,8,8,7/15/21,8/20/21,7/21/21,8/20/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528316,209 Rothwell Dr,Closed,"$330,000 ","$325,000 ","$330,000 ","$325,000 ",1,1,6/5/21,7/28/21,6/5/21,7/15/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005456,11 North Ave,Closed,"$340,000 ","$325,000 ","$325,000 ",,2,2,9/7/21,11/9/21,9/8/21,11/3/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005620,1017 Kiamensi Rd,Closed,"$340,000 ","$329,900 ","$329,900 ",,4,4,8/24/21,9/13/21,8/27/21,9/13/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC523580,203 Stonehurst Dr,Closed,"$344,000 ","$349,900 ","$360,000 ","$349,900 ",12,12,4/1/21,6/15/21,4/13/21,6/4/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018650,203 Glen Berne Dr,Closed,"$346,000 ","$290,000 ","$346,000 ","$290,000 ",4,4,3/5/22,4/4/22,3/8/22,4/1/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010894,816 W Champlain Ave,Closed,"$355,000 ","$339,000 ","$359,000 ","$339,000 ",5,5,11/29/21,1/11/22,12/6/21,1/7/22,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020404,217 & 217 1/2 E Christian St,Closed,"$365,000 ","$349,900 ","$349,900 ",,4,4,3/28/22,6/2/22,3/31/22,5/10/22,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002722,1903 Limestone Rd,Closed,"$365,000 ","$350,000 ","$350,000 ",,5,5,7/18/21,9/20/21,7/21/21,9/20/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512694,400 S Dupont Rd,Closed,"$385,000 ","$385,000 ","$385,000 ",,36,36,11/4/20,10/20/21,9/7/21,10/20/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512516,210 Washington Ave,Closed,"$449,900 ","$449,900 ","$449,900 ",,6,6,11/4/20,12/28/20,11/7/20,12/28/20,Yes,,"$3,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC505218,1410 Drake Rd,Closed,"$330,000 ","$330,000 ","$330,000 ",,0,0,7/16/20,9/21/20,7/17/20,9/15/20,Yes,seller credit,"$5,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC505630,2212 Brookline Rd,Closed,"$200,000 ","$250,000 ","$250,000 ",,1,1,7/29/20,7/29/20,7/29/20,7/29/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC505780,12 Homewood Rd,Closed,"$209,900 ","$209,900 ","$209,900 ",,1,1,7/24/20,8/31/20,7/24/20,8/28/20,Yes,,"$2,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522462,30 Murphy Rd,Closed,"$210,000 ","$215,000 ","$215,000 ",,1,1,3/12/21,4/14/21,3/15/21,4/14/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC518716,918 Foulk Rd,Closed,"$220,000 ","$220,000 ","$220,000 ",,5,5,12/31/20,2/16/21,1/2/21,2/12/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504586,420 Marianna Dr,Closed,"$230,150 ","$220,000 ","$220,000 ",,3,3,7/8/20,7/31/20,7/10/20,7/31/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC509658,404 Marianna Dr,Closed,"$231,000 ","$230,000 ","$230,000 ",,3,3,10/3/20,11/13/20,10/5/20,11/13/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC494860,1311 Marsh Rd,Closed,"$231,000 ","$225,000 ","$225,000 ",,7,7,2/23/20,6/23/20,4/26/20,6/23/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC517108,415 Marianna Dr,Closed,"$232,000 ","$232,000 ","$232,000 ",,1,1,11/19/20,1/20/21,11/19/20,1/19/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524852,212 Pinehurst Rd,Closed,"$235,000 ","$235,000 ","$235,000 ",,0,0,4/1/21,4/19/21,4/2/21,4/16/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498828,434 Garland Rd,Closed,"$235,000 ","$239,900 ","$239,900 ",,47,47,3/26/20,6/30/20,5/24/20,6/30/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC510290,306 Concord Ave,Closed,"$238,000 ","$210,000 ","$210,000 ",,3,3,9/30/20,11/10/20,10/2/20,11/6/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507912,102 Delaware Ave,Closed,"$238,500 ","$229,900 ","$229,900 ",,3,3,8/30/20,9/30/20,9/1/20,9/30/20,Yes,Settlement help,"$8,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC509888,1604 Stoney Run Dr,Closed,"$250,000 ","$255,000 ","$255,000 ",,9,9,10/7/20,11/21/20,10/15/20,11/20/20,Yes,,"$1,244 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC508808,313 Delaware Ave,Closed,"$250,000 ","$272,500 ","$259,000 ","$265,000 ",41,41,9/10/20,12/2/20,10/20/20,11/24/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC501276,103 Lyndhurst Ave,Closed,"$250,000 ","$299,900 ","$279,900 ","$289,000 ",33,33,5/14/20,7/22/20,6/15/20,7/17/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504328,305 Cleveland Ave,Closed,"$251,000 ","$250,000 ","$250,000 ",,4,4,7/3/20,8/17/20,7/6/20,8/17/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC521630,118 Homewood Rd,Closed,"$255,000 ","$232,500 ","$255,000 ","$232,500 ",7,7,3/2/21,4/23/21,3/8/21,4/23/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507172,106 Rowland Park Blvd,Closed,"$255,000 ","$250,000 ","$250,000 ",,4,4,8/14/20,9/9/20,8/17/20,9/9/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC511922,1515 Delwood Rd,Closed,"$257,000 ","$255,000 ","$255,000 ",,6,6,10/23/20,11/17/20,10/26/20,11/17/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504548,507-1/2 Glenside Ave,Closed,"$257,500 ","$290,000 ","$269,000 ","$279,900 ",41,41,7/9/20,10/2/20,8/18/20,10/2/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC517812,102-1/2 Florence Ave,Closed,"$260,000 ","$317,700 ","$317,700 ",,37,37,12/21/20,2/10/21,1/25/21,2/9/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500812,305 Nichols Ave,Closed,"$260,000 ","$269,900 ","$269,900 ",,8,8,5/8/20,7/7/20,5/15/20,7/6/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502786,411 Delaware Ave,Closed,"$261,000 ","$249,000 ","$249,000 ",,2,2,6/21/20,7/30/20,6/22/20,7/30/20,Yes,,"$1,100 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524008,1110 Piper Rd,Closed,"$262,000 ","$232,000 ","$232,000 ",,6,6,4/7/21,4/29/21,4/10/21,4/29/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC511802,1511 Delwood Rd,Closed,"$265,000 ","$259,900 ","$259,900 ",,6,6,10/22/20,11/25/20,10/27/20,11/25/20,Yes,,$500 ,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC499628,116 Lyndhurst Ave,Closed,"$265,000 ","$265,000 ","$265,000 ",,13,13,4/16/20,6/26/20,4/27/20,6/26/20,Yes,Closing Cost assistance,"$15,900 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498998,322 Delaware Ave,Closed,"$265,000 ","$265,000 ","$265,000 ",,16,16,4/20/20,6/18/20,5/4/20,6/12/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524360,409 Marianna Dr,Closed,"$265,500 ","$269,900 ","$259,900 ","$269,900 ",9,9,4/23/21,5/28/21,5/1/21,5/27/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC519880,402 Cleveland Ave,Closed,"$269,000 ","$279,000 ","$279,000 ",,11,11,1/27/21,3/5/21,2/5/21,3/5/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC501042,131 Lyndhurst Ave,Closed,"$269,000 ","$265,000 ","$265,000 ",,4,4,5/12/20,6/29/20,5/15/20,6/29/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512530,106 Hermitage Rd,Closed,"$270,000 ","$275,000 ","$275,000 ",,5,5,11/7/20,12/14/20,11/10/20,12/11/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC519184,5 Prospect Ave,Closed,"$275,000 ","$289,900 ","$284,900 ","$289,900 ",23,23,1/12/21,3/25/21,2/3/21,3/25/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC508472,202 Woodlawn Rd,Closed,"$275,000 ","$275,000 ","$275,000 ",,6,6,9/5/20,11/20/20,9/9/20,11/20/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC499052,1123 Grinnell Rd,Closed,"$275,000 ","$275,000 ","$275,000 ",,16,16,3/31/20,6/16/20,5/15/20,6/15/20,Yes,,"$7,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC518524,109 Alders Dr,Closed,"$276,000 ","$274,900 ","$274,900 ",,3,3,12/26/20,2/3/21,12/28/20,1/29/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498644,1220 Winstead Rd,Closed,"$277,000 ","$315,000 ","$285,000 ","$300,000 ",45,45,4/4/20,7/1/20,5/18/20,6/30/20,Yes,,"$10,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC499658,1517 Rockland Rd #101,Closed,"$277,500 ","$279,900 ","$279,900 ",,66,66,4/14/20,8/28/20,6/18/20,8/28/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520084,8 Beryl Ave,Closed,"$280,000 ","$279,900 ","$279,900 ",,5,5,2/12/21,3/26/21,2/14/21,3/26/21,Yes,,"$2,500 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC513114,1401 Athens Rd,Closed,"$285,000 ","$279,900 ","$279,900 ",,6,6,11/12/20,12/11/20,11/16/20,12/10/20,Yes,,"$5,000 ",Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC508338,214 Florence Ave,Closed,"$285,000 ","$279,000 ","$279,000 ",,3,3,9/2/20,10/2/20,9/3/20,10/2/20,Yes,,"$1,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504168,2417 Shellpot Dr,Closed,"$287,000 ","$279,000 ","$279,000 ",,2,2,6/30/20,8/18/20,7/1/20,8/17/20,No,Buying agent forfeited most of commission-his is a broker/agent,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC519566,500 Sharpley Ln,Closed,"$290,000 ","$269,900 ","$269,900 ",,7,7,1/20/21,3/25/21,1/25/21,3/25/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503578,414 Cleveland Ave,Closed,"$290,000 ","$289,900 ","$290,000 ","$289,900 ",4,4,6/18/20,7/29/20,6/22/20,7/28/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498334,1407 Marsh Rd,Closed,"$290,000 ","$290,000 ","$290,000 ",,39,39,3/20/20,6/15/20,4/27/20,6/15/20,Yes,,"$5,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC495800,816 Bezel Rd,Closed,"$290,000 ","$300,000 ","$295,000 ","$300,000 ",148,148,2/23/20,8/29/20,7/19/20,8/28/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC492946,107 Murphy Rd,Closed,"$290,000 ","$315,000 ","$290,000 ","$299,000 ",144,144,1/7/20,7/12/20,5/22/20,7/7/20,Yes,,"$5,000 ",FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500818,7 Bethel St,Closed,"$295,000 ","$299,900 ","$299,900 ",,8,8,5/7/20,6/29/20,5/16/20,6/26/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504392,2413 Shellpot Dr,Closed,"$296,350 ","$289,900 ","$289,900 ",,4,4,7/3/20,7/20/20,7/5/20,7/17/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC523292,409 Northwood Rd,Closed,"$298,000 ","$305,000 ","$305,000 ",,6,6,4/11/21,5/21/21,4/16/21,5/21/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC510980,123 Prospect Dr,Closed,"$300,000 ","$325,000 ","$305,000 ","$325,000 ",13,13,10/9/20,12/9/20,10/21/20,12/4/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520416,101 Alders Dr,Closed,"$302,000 ","$279,999 ","$302,000 ","$279,999 ",12,12,2/1/21,3/24/21,2/9/21,3/19/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC501284,408 Brandywine Blvd,Closed,"$302,500 ","$305,000 ","$305,000 ",,7,7,5/12/20,6/22/20,5/19/20,6/19/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512312,1601 Shadybrook Rd,Closed,"$303,000 ","$339,900 ","$310,000 ","$303,000 ",42,42,10/30/20,1/14/21,12/9/20,1/14/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC519494,20 Boulder Brook Dr,Closed,"$305,000 ","$260,000 ","$260,000 ",,6,6,1/16/21,2/11/21,1/22/21,2/10/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504126,513 Wilson Rd,Closed,"$305,000 ","$295,000 ","$305,000 ","$295,000 ",5,94,7/9/20,8/12/20,7/11/20,8/12/20,Yes,,"$9,150 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC513238,2212 Hearn Rd,Closed,"$305,500 ","$285,000 ","$305,500 ","$285,000 ",5,5,11/13/20,1/11/21,11/17/20,12/31/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520488,202 McDaniel Ave,Closed,"$307,400 ","$309,900 ","$309,900 ",,6,6,3/1/21,4/30/21,3/4/21,4/30/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524688,121 Bette Rd,Closed,"$308,000 ","$299,900 ","$299,900 ",,4,4,4/16/21,5/25/21,4/18/21,5/25/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC506602,119 Murphy Rd,Closed,"$310,000 ","$334,900 ","$329,900 ","$334,900 ",38,38,8/5/20,1/14/21,9/12/20,1/13/21,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524820,1119 Windon Dr,Closed,"$310,540 ","$349,900 ","$349,900 ",,13,13,4/20/21,5/26/21,5/5/21,5/26/21,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512024,1208 Marsh Rd,Closed,"$312,000 ","$299,900 ","$299,900 ",,14,14,10/31/20,12/21/20,11/26/20,12/21/20,Yes,Credit,"$2,150 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522030,511 Wilson Rd,Closed,"$312,500 ","$299,888 ","$315,000 ","$299,888 ",6,6,3/11/21,5/10/21,3/15/21,5/6/21,Yes,settlement help,"$5,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC521836,1303 Oberlin Rd,Closed,"$314,000 ","$295,000 ","$315,000 ","$295,000 ",5,5,3/5/21,4/16/21,3/9/21,4/16/21,Yes,seller credit,"$9,420 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498344,304 Waverly Rd,Closed,"$314,500 ","$315,000 ","$315,000 ",,35,35,3/19/20,6/26/20,4/20/20,6/26/20,Yes,,"$9,435 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC510786,1225 Mayfield Rd,Closed,"$315,000 ","$309,900 ","$309,900 ",,9,10,10/31/20,1/1/21,11/8/20,12/22/20,Yes,,"$9,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC508568,409 Brandywine Blvd,Closed,"$315,000 ","$310,000 ","$315,000 ","$310,000 ",5,5,9/4/20,10/26/20,9/8/20,10/26/20,Yes,,"$5,000 ",VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507530,22 Shellburne Dr,Closed,"$315,000 ","$324,900 ","$324,900 ",,8,8,8/19/20,10/15/20,8/26/20,10/15/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC505614,821 Montico Rd,Closed,"$315,000 ","$294,900 ","$294,900 ",,3,3,7/25/20,8/17/20,7/26/20,8/17/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502958,14 Boulder Brook Dr,Closed,"$315,000 ","$312,000 ","$312,000 ",,2,2,6/13/20,7/30/20,6/14/20,7/30/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC502112,2204 Foote Rd,Closed,"$315,000 ","$314,900 ","$314,900 ",,3,3,5/29/20,7/31/20,5/31/20,7/30/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC516968,407 Brandywine Blvd,Closed,"$316,000 ","$299,900 ","$299,900 ",,4,4,11/18/20,12/30/20,11/20/20,12/29/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC505456,218 Potomac Rd,Closed,"$316,000 ","$299,000 ","$299,000 ",,3,3,7/28/20,9/13/20,7/30/20,9/7/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC504132,1111 Brantin Rd,Closed,"$316,000 ","$300,000 ","$300,000 ",,3,3,6/30/20,8/7/20,7/2/20,8/7/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500178,206 Nichols Ave,Closed,"$316,000 ","$315,000 ","$315,000 ",,5,5,4/30/20,6/25/20,5/4/20,6/25/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC506580,221 Sandra Rd,Closed,"$317,900 ","$319,900 ","$319,900 ",,6,6,8/5/20,9/24/20,8/9/20,9/24/20,Yes,,"$9,850 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC513030,113 Woodrow Ave,Closed,"$319,900 ","$319,900 ","$319,900 ",,10,10,11/10/20,1/8/21,11/19/20,1/8/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC494184,4 Carl Rd,Closed,"$319,900 ","$349,900 ","$319,900 ","$329,900 ",114,114,2/4/20,7/14/20,5/25/20,7/10/20,No,,,FHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC505430,1814 Jaybee Rd,Closed,"$320,000 ","$317,500 ","$317,500 ","$320,000 ",4,4,7/23/20,9/10/20,7/26/20,8/27/20,Yes,,"$7,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC520192,315 Nichols Ave,Closed,"$320,321 ","$299,000 ","$299,000 ",,7,7,1/28/21,3/15/21,2/1/21,3/15/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC503468,1213 Crestover Rd,Closed,"$321,000 ","$315,000 ","$315,000 ",,3,3,6/20/20,7/23/20,6/22/20,7/21/20,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC517506,1704 Shadybrook Rd,Closed,"$322,000 ","$309,900 ","$309,900 ",,7,7,12/1/20,12/31/20,12/7/20,12/29/20,Yes,Seller assist,"$3,500 ",Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC521284,218 Wellington Rd,Closed,"$323,000 ","$323,000 ","$323,000 ",,0,0,1/12/21,2/19/21,1/12/21,2/19/21,Yes,,"$2,000 ",Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498888,1418 Fresno Rd,Closed,"$324,900 ","$324,900 ","$324,900 ",,10,10,3/27/20,6/7/20,4/5/20,6/5/20,Yes,,"$5,500 ",VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC512552,316 Nichols Ave,Closed,"$325,000 ","$359,000 ","$339,000 ","$359,000 ",28,28,11/6/20,1/8/21,12/3/20,1/8/21,No,,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC511834,103 Alders Dr,Closed,"$325,000 ","$335,000 ","$335,000 ",,1,1,10/22/20,12/11/20,10/23/20,12/11/20,No,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
