MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt,Sold_Price,Days_on_Market,PC1,PC2,PC3,Class
DENC499872,249900.0,19808,DELPARK MANOR,Red Clay Consolidated,No,Detached,0.23,1698.0,1425.0,273.0,3.0,2.0,1.0,Three,SplitLevel,"Main,Upper1,Upper2",No,"CeilingFans,WindowUnits",NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",70.0,145.3,10019,0.23,1958,242000.0,37.0,-2.1601431048021813,2.2306489589545606,4.611079105157172,2
DENC505060,249900.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,No,Detached,0.16,1500.0,1500.0,0.0,3.0,2.0,2.0,One,Rancher,"Main,Upper1",Yes,CentralAC,Oil,"ForcedAir,HeatPumpElectricBackUp",Electric,Public,PublicSewer,No,No,VinylSiding,66.6,101.2,6970,0.16,1985,243000.0,13.0,-1.9278555961172261,-2.6783206325165194,-0.8044362222925773,1
DENC523916,234900.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1900.0,1900.0,0.0,2.0,3.0,3.0,TwoandaHalf,Contemporary,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,Other,16.0,138.5,2178,0.05,1985,245000.0,2.0,-0.6965542128697391,2.6583268942976903,-3.4598062690666023,3
DENC523336,235000.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,No,Detached,0.15,1000.0,1000.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",60.0,110.0,6534,0.15,1960,245000.0,6.0,-2.967770426642176,-2.9332283584835728,-0.5155606070311977,1
DENC510198,245000.0,19808,LIMESTONE ACRES,Red Clay Consolidated,No,Detached,0.19,1500.0,1500.0,0.0,3.0,2.0,1.0,One,Traditional,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,70.0,120.0,8276,0.19,1961,245000.0,6.0,-1.6260961864431054,-1.0928836124510315,0.06659960267945164,1
DENC502980,260000.0,19808,WEATHERHILL FARMS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1475.0,1475.0,0.0,3.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",18.2,114.2,2178,0.05,1988,245000.0,24.0,-0.5871143804878088,2.7916366603387446,-3.2624063843356197,3
DENC500324,265000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,No,End of Row/Townhouse,0.17,2030.0,1700.0,330.0,3.0,2.0,1.0,Three,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",92.4,131.0,7405,0.17,1993,245925.0,75.0,-0.7704866695605513,1.9563744763746256,-1.5958214893676512,3
DENC501922,235000.0,19808,BRANDYWINE SPRINGS,Red Clay Consolidated,No,Detached,0.18,2295.0,1875.0,420.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",70.0,110.0,7841,0.18,1966,247000.0,3.0,0.5670300975745385,0.23908344247533544,-0.6504925554327654,3
DENC501074,247500.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.17,2631.0,1975.0,656.0,4.0,2.0,2.0,Three,Traditional,"Lower1,Lower2,Main",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",55.6,125.0,7405,0.17,1978,247500.0,23.0,0.09629580135652574,1.8645869469008578,-1.4924542451698564,3
DENC502326,239999.0,19808,LIMESTONE GARDENS,Red Clay Consolidated,No,Detached,0.29,2022.0,1450.0,572.0,3.0,2.0,1.0,Two,Other,Main,Yes,"CentralAC,HeatPumps",Oil,HotWater,"Electric,Oil","Filter,HoldingTank",StandardTrenchApproved,Yes,Yes,"Brick,Frame,VinylSiding",123.9,100.0,12632,0.29,1956,248000.0,4.0,0.3388276365236524,-1.0641321499453396,5.871671735878901,2
DENC524374,250000.0,19808,CRANSTON HEIGHTS,Red Clay Consolidated,No,Detached,0.17,1400.0,1400.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",50.0,150.0,7405,0.17,1940,250000.0,0.0,-1.5946166523531888,-0.24279061669938154,-0.7316304152137251,1
DENC521594,235000.0,19808,FAIRWAY FALLS,Red Clay Consolidated,No,Interior Row/Townhouse,0.07,1475.0,1475.0,0.0,3.0,2.0,1.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",24.0,125.0,3049,0.07,1978,250000.0,4.0,-1.8075968424264004,1.6522680917131094,-1.6214072283989065,3
DENC518582,265900.0,19808,STONEY BATTER,Red Clay Consolidated,Yes,Unit/Flat/Apartment,0.0,0.0,0.0,0.0,2.0,2.0,2.0,One,Traditional,Main,Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,No,No,"Brick,Frame",0.0,0.0,0,0.0,1987,250000.0,1.0,-5.086239003961777,-0.9615521198571854,-3.8863516510430687,1
DENC518650,250000.0,19808,WEATHERHILL FARMS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1450.0,1450.0,0.0,2.0,3.0,2.0,Two,Colonial,"Main,Upper1",No,HeatPumps,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,Yes,No,"Brick,VinylSiding",18.2,134.9,2614,0.06,1988,250000.0,8.0,-2.035714234942823,3.7320371166968935,-0.14814575661214066,3
DENC512722,188000.0,19808,SHERWOOD PARK II,Red Clay Consolidated,No,Detached,0.27,2498.0,1875.0,623.0,4.0,2.0,1.0,Four,SplitLevel,"Lower1,Lower2,Main,Upper1",No,WindowUnits,Oil,"HotWater,Radiant",Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",70.0,170.0,11761,0.27,1959,250000.0,11.0,-0.7869621547278882,0.7939772098485312,5.0657114358501705,2
DENC512084,274900.0,19808,DUNCAN WOODS,Red Clay Consolidated,No,Detached,0.15,1150.0,1150.0,0.0,4.0,2.0,1.0,Two,CapeCod,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Frame",65.0,100.0,6534,0.15,1978,250000.0,35.0,-1.2856812331653291,-0.2432093781886116,-0.13412117075926966,1
DENC511666,240000.0,19808,LIMESTONE ACRES,Red Clay Consolidated,Yes,Detached,0.25,1725.0,1725.0,0.0,3.0,2.0,2.0,Two,Traditional,"Main,Upper1",No,WindowUnits,Oil,Radiator,Oil,Public,PublicSewer,Yes,Yes,Brick,78.2,135.3,10890,0.25,1953,250000.0,1.0,-1.3379666492319802,2.3572396582771344,5.192032925069328,2
DENC511004,250000.0,19808,KLAIR ESTATES,Red Clay Consolidated,No,Detached,0.21,1750.0,1162.0,588.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,81.7,110.0,9148,0.21,1957,250000.0,3.0,-1.2179659394339928,-3.0294693687246896,0.19451970360955018,1
DENC501862,250000.0,19808,HERITAGE PARK,Red Clay Consolidated,Yes,Detached,0.2,2664.0,2000.0,664.0,4.0,2.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",60.2,128.6,8712,0.2,1964,250000.0,1.0,1.5028943037763487,0.35803876198880863,-0.13409054226833478,0
DENC498786,239999.0,19808,WEATHERHILL FARMS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1475.0,1475.0,0.0,3.0,3.0,3.0,Two,Contemporary,"Lower1,Main,Upper1,Upper2",Yes,"CeilingFans,CentralAC",Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",18.8,117.5,2178,0.05,1987,250000.0,12.0,-0.5856904702319928,3.4712690889156166,-2.4445447586214866,3
DENC517190,279900.0,19808,BROOKMEADE II,Red Clay Consolidated,Yes,Detached,0.24,0.0,0.0,0.0,3.0,3.0,2.0,Two,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,85.0,120.0,10454,0.24,1966,251000.0,8.0,-0.8624304448586051,-1.0542994833072785,-1.1362418993000991,1
DENC512534,249900.0,19808,WEATHERHILL FARMS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1834.0,1650.0,184.0,2.0,3.0,2.0,Three,Traditional,"Lower1,Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSeptic,Yes,Yes,"BrickFront,VinylSiding",18.1,110.8,2178,0.05,1987,252500.0,5.0,-0.38104931398053116,3.130267363511946,-2.789041997745527,3
DENC509920,255000.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,Yes,Detached,0.12,1807.0,1375.0,432.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSeptic,Yes,No,"Brick,VinylSiding",57.6,110.9,5227,0.12,1960,253000.0,7.0,-1.518627874365707,-2.536266839833778,-0.5711228543485533,1
DENC511208,239900.0,19808,AVALON,Red Clay Consolidated,No,Detached,0.08,2000.0,2000.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,"CeilingFans,CentralAC",Electric,ForcedAir,Other,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",30.0,120.0,3485,0.08,1934,255000.0,12.0,-1.0327774940075412,0.8270641671758474,-0.13348871688396474,3
DENC509770,249000.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.15,2716.0,2050.0,666.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSeptic,Yes,Yes,Brick,118.7,117.2,6534,0.15,1961,255000.0,6.0,-0.46260001022316916,-2.9592114789442276,0.3439373095035508,1
DENC505268,249900.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,Yes,Detached,0.25,1975.0,1500.0,475.0,3.0,1.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",47.2,128.6,10890,0.25,1960,255000.0,5.0,-1.3796238404300034,-2.610973235912702,-1.0173884699171698,1
DENC504370,255000.0,19808,PINECREST,Red Clay Consolidated,No,Detached,0.2,2131.0,1775.0,356.0,4.0,2.0,2.0,One,Rancher,"Lower1,Main",No,None,NaturalGas,HotWater,None,Public,PublicSewer,Yes,No,"Brick,Stone",59.5,122.4,8712,0.2,1960,255000.0,9.0,-2.6112274988209907,-1.1380683389533575,5.062066382074935,2
DENC504172,265000.0,19808,KIRKWOOD GARDENS,Red Clay Consolidated,No,Detached,0.13,1275.0,1275.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",65.0,108.0,5663,0.13,1956,255000.0,44.0,-2.961337172761792,-3.392161623747032,-1.327074128584222,1
DENC518736,249900.0,19808,MARSHALLTON HGTS,Red Clay Consolidated,No,Detached,0.15,2300.0,2300.0,0.0,4.0,3.0,2.0,OneandaHalf,Bilevel,"Lower1,Main",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,VinylSiding",67.0,97.1,6534,0.15,1976,257000.0,7.0,-0.28028974067087425,-1.500608179985447,-0.11489558656296464,1
DENC502990,274900.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.16,1950.0,1275.0,675.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,Other,Public,PublicSewer,Yes,Yes,Brick,65.0,105.0,6970,0.16,1961,258000.0,33.0,-1.0569546415045326,-2.662234554373866,-0.1487687768312938,1
DENC520832,274900.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.18,1225.0,1225.0,0.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,84.2,89.8,7841,0.18,1963,259900.0,18.0,-1.6246943000492646,-2.750721715851104,-0.32341357476125765,1
DENC518054,259900.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.2,2450.0,1850.0,600.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,None,Central,Electric,Public,PublicSewer,Yes,No,"Brick,VinylSiding",65.0,105.0,8712,0.2,1961,259900.0,3.0,-1.522047180739084,-2.908312339914551,-0.23004745086311654,1
DENC507544,259900.0,19808,MAPLECREST,Red Clay Consolidated,No,Detached,0.18,1275.0,1275.0,0.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NatGasAvail,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",75.0,105.0,7841,0.18,1961,259900.0,6.0,-2.121012072475676,-2.451165402977415,0.23352132334728373,1
DENC523178,199900.0,19808,SHERWOOD PARK II,Red Clay Consolidated,No,Detached,0.19,2050.0,2050.0,0.0,3.0,2.0,1.0,Two,SplitLevel,"Main,Upper1,Upper2",No,WindowUnits,Oil,BaseboardHotWater,Oil,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",70.0,120.0,8276,0.19,1959,260000.0,6.0,-1.3829102110461136,1.2572727630551443,5.5596493925386845,2
DENC522706,259900.0,19808,KIRKWOOD GARDENS,Red Clay Consolidated,No,Detached,0.17,1075.0,1075.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Electric,HeatPumpElectricBackUp,Electric,Public,PublicSewer,No,Yes,"AluminumSiding,VinylSiding",80.0,119.9,7405,0.17,1956,260000.0,14.0,-2.753574885696161,-3.8121713025649835,-1.2597750095329976,1
DENC522466,269900.0,19808,GRENDON FARMS,Red Clay Consolidated,No,Detached,0.33,1675.0,1675.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",68.4,130.9,14374,0.33,1961,260000.0,12.0,-0.6510677509618685,-2.4330796896648352,0.980441427612108,1
DENC503184,254900.0,19808,KIRKWOOD GARDENS,Red Clay Consolidated,No,Detached,0.18,2625.0,1575.0,1050.0,3.0,2.0,1.0,Three,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,PropaneLeased,HeatPumpGasBackUp,Propane,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",60.0,139.4,7840,0.18,1956,260000.0,8.0,0.7324097706654944,-0.9978092209090752,0.13010103073007107,1
DENC509278,250000.0,19808,SKYLINE CREST,Red Clay Consolidated,No,Detached,0.29,1775.0,1775.0,0.0,3.0,3.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,BaseboardElectric,NaturalGas,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",45.0,138.0,12632,0.29,1966,261000.0,4.0,-0.7699555574105486,-2.473427299118957,0.24778584030632747,1
DENC508528,249900.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,No,Detached,0.15,1548.0,1300.0,248.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",60.0,110.0,6534,0.15,1960,261000.0,7.0,-2.0686923619013653,-2.702471054699653,-0.6087694409877681,1
DENC509890,255000.0,19808,ALBERTSON PARK,Red Clay Consolidated,No,Detached,0.15,2221.0,1675.0,546.0,3.0,2.0,1.0,Two,RaisedRanch,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",60.0,110.0,6534,0.15,1961,262000.0,5.0,-1.0350754162371323,-1.3279005946848665,-0.5435417543208859,1
DENC519792,260000.0,19808,ARUNDEL,Red Clay Consolidated,Yes,Detached,0.23,1800.0,1800.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",70.0,125.0,10019,0.23,1970,262500.0,2.0,1.6163430608679448,0.9233306382568889,-1.549876095601078,0
DENC507850,259000.0,19808,TYBROOK,Red Clay Consolidated,No,Detached,0.2,2270.0,1700.0,570.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,60.0,146.6,8712,0.2,1960,263000.0,3.0,-1.8532196400918342,-2.66212359788175,-0.022831616677721107,1
DENC523992,284900.0,19808,GRENDON FARMS,Red Clay Consolidated,No,Detached,0.32,2697.0,1975.0,722.0,4.0,3.0,2.0,TwoandaHalf,SplitLevel,"Main,Upper1,Upper2,Upper3",Yes,CentralAC,Oil,"BaseboardHotWater,HotWater",Oil,Public,PublicSewer,Yes,No,"Brick,VinylSiding",70.3,196.8,13939,0.32,1960,265000.0,9.0,0.6047771836440377,-0.7053779839994727,1.9583589513026498,1
DENC521572,314900.0,19808,CEDARS,Red Clay Consolidated,No,Detached,0.33,1575.0,1575.0,0.0,3.0,3.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",56.0,252.0,14375,0.33,1994,265000.0,16.0,-0.20917399589063038,-2.3352937337614126,-0.4035244032780124,1
DENC521126,260000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.13,2150.0,1825.0,325.0,2.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,VinylSiding,40.0,146.8,5663,0.13,1993,265000.0,5.0,0.13834783936508646,2.393809590992924,-2.738015727326959,3
DENC519780,255000.0,19808,WEATHERHILL FARMS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.05,1475.0,1475.0,0.0,2.0,3.0,2.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",18.2,118.6,2178,0.05,1986,265000.0,3.0,-0.21461739307914793,2.961278403392292,-3.4931182710778033,3
DENC519702,265000.0,19808,SHERWOOD PARK I,Red Clay Consolidated,No,Detached,0.23,1825.0,1825.0,0.0,3.0,2.0,1.0,Four,SplitLevel,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,"Brick,VinylSiding",80.0,125.0,10019,0.23,1956,265000.0,7.0,-0.4931496997037445,-1.3873023819019208,-0.3730048086086,1
DENC507654,259900.0,19808,FAIRWAY FALLS,Red Clay Consolidated,No,End of Row/Townhouse,0.11,1550.0,1550.0,0.0,3.0,2.0,1.0,Two,Traditional,Main,Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",38.0,125.0,4792,0.11,1979,265000.0,3.0,-1.3048956178605673,1.0777464144983213,-1.5635855554967655,3
DENC507868,265000.0,19808,MARSHALLTON HGTS,Red Clay Consolidated,No,Detached,0.28,1350.0,900.0,450.0,2.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSeptic,Yes,Yes,"AluminumSiding,Brick,VinylSiding",100.0,127.3,12196,0.28,1970,265000.0,3.0,-0.6274715503620955,-3.121730730562031,-0.18908823703545563,1
DENC506164,275000.0,19808,LIMESTONE HILLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.07,1980.0,1650.0,330.0,2.0,2.0,1.0,Three,Colonial,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,"90ForcedAir,Central,ForcedAir",NaturalGas,None,PublicSewer,Yes,Yes,VinylSiding,22.0,130.0,3049,0.07,1993,265000.0,4.0,-0.010668894049311132,2.9338978440012045,-2.366670354630216,3
DENC504290,269000.0,19808,BROOKDALE FARMS,Red Clay Consolidated,No,Detached,0.2,1575.0,1575.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Asbestos,Brick",57.7,137.8,8712,0.2,1965,265000.0,53.0,-0.22529539096628595,0.4137548207717352,-0.49738558204519984,3
DENC503704,260000.0,19808,KIRKWOOD GARDENS,Red Clay Consolidated,Yes,Detached,0.22,1997.0,1425.0,572.0,3.0,2.0,1.0,TwoandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",55.0,159.8,9583,0.22,1956,265000.0,12.0,0.47357773178967555,-0.7986588220286751,-0.7928449057707929,1
DENC510674,315000.0,19808,SKYLINE HILLS OF,Red Clay Consolidated,No,Detached,0.31,2325.0,2325.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",143.2,138.1,13504,0.31,1966,266350.0,38.0,2.178043739957784,0.2074128673475594,0.26182310283205756,0
DENC512772,274900.0,19808,DELPARK MANOR,Red Clay Consolidated,No,Detached,0.18,1675.0,1675.0,0.0,3.0,2.0,1.0,Three,SplitLevel,Main,No,WindowUnits,Oil,BaseboardElectric,Oil,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",66.0,112.1,7841,0.18,1957,267500.0,19.0,-2.0872639487599516,0.3336594951243839,5.478124827604187,2
DENC510948,275000.0,19808,LIMESTONE HILLS WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.21,2030.0,1700.0,330.0,2.0,2.0,1.0,Three,Colonial,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,"Central,ForcedAir",NaturalGas,Public,PublicSeptic,Yes,Yes,"Brick,VinylSiding",101.9,130.0,9148,0.21,1993,267900.0,63.0,0.2258330551202053,2.236624834981335,-1.4621391672756956,3
DENC518896,259900.0,19808,EASTBURN HEIGHTS,Red Clay Consolidated,No,Detached,0.34,2969.0,2225.0,744.0,3.0,2.0,2.0,One,Rancher,Main,No,None,Oil,HotWater,Electric,Public,PublicSewer,Yes,No,Brick,100.0,150.0,14810,0.34,1958,269000.0,4.0,-1.9792000675183568,-1.3041058580573686,5.421296616900336,2
DENC521652,279900.0,19808,EASTBURN ACRES,Red Clay Consolidated,No,Detached,0.36,1500.0,1500.0,0.0,3.0,1.0,1.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,No,No,VinylSiding,90.0,179.5,15682,0.36,1950,269900.0,38.0,-1.6951841301229653,-1.873243955842778,-0.05704377263839475,1
DENC521392,269900.0,19808,FAULKLAND HEIGHTS,Red Clay Consolidated,No,Detached,0.23,2005.0,1525.0,480.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",70.2,113.0,10019,0.23,1960,269900.0,1.0,-1.5448344657015938,-2.5637187676373854,-0.3321609956633434,1
DENC511652,269900.0,19808,PINECREST,Red Clay Consolidated,No,Detached,0.16,1850.0,1550.0,300.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,"CeilingFans,CentralAC",NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Stone",65.0,110.0,6970,0.16,1960,269900.0,14.0,-2.3137407397646035,-1.937518145486786,1.1558536726489104,1
DENC511272,269900.0,19808,KLAIR ESTATES,Red Clay Consolidated,No,Detached,0.21,1450.0,1450.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",81.7,110.0,9148,0.21,1963,269900.0,3.0,-1.0214878347024452,-2.6060632551493645,-0.3568228638079172,1
DENC502628,265000.0,19808,VILLAGE OF LINDELL,Red Clay Consolidated,Yes,Detached,0.19,1850.0,1850.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Other,HeatPumpElectricBackUp,"60PlusGallonTank,Electric",Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",62.0,106.9,8276,0.19,1984,269900.0,5.0,1.3141360232519956,0.57403383865295,-1.5308462030714765,0
DENC524096,254900.0,19808,ALBERTSON PARK,Red Clay Consolidated,No,Detached,0.2,2314.0,1218.0,1096.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,81.0,110.0,8712,0.2,1961,270000.0,8.0,-1.5078842435333932,-2.498316499237059,-0.2242345673624878,1
DENC523824,265000.0,19808,PLUM RUN,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.08,2491.0,2075.0,416.0,3.0,3.0,2.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,Electric,"ForcedAir,HeatPumps,HeatPumpElectricBackUp",Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",28.5,124.0,3485,0.08,1981,270000.0,6.0,0.8041862896045943,3.32886787884611,-3.639884108036632,3
DENC523226,254900.0,19808,BERKSHIRE,Red Clay Consolidated,No,End of Row/Townhouse,0.0,0.0,0.0,0.0,3.0,2.0,2.0,OneandaHalf,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"AluminumSiding,Brick,VinylSiding",0.0,0.0,0,0.0,1990,270000.0,4.0,-3.422538307408313,1.148061646846889,-2.3304708134729646,3
DENC518778,279900.0,19808,FAIRWAY FALLS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.07,2975.0,2450.0,525.0,3.0,3.0,2.0,Four,Contemporary,"Lower1,Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,"Brick,Frame",24.0,125.0,3049,0.07,1981,270000.0,5.0,1.171093217367978,3.007197404156339,-3.1195320686039136,3
